"id","composition","proportion","name","location","mass","year"
"2865","Caffeine "," ---","Pacha","
Spain","194",2013
"2865","MDMA "," ---","Pacha","
Spain","194",2013
"2866","MDMA "," 109 mg","Smile","
Spain","263",2013
"2867","DXM "," ---","Apple","
Spain","-",2013
"2868","Bisoprolol "," ---","Heart","
Spain","-",2013
"2869","MDMA "," 90 mg","Delfin","
Spain","298",2013
"2870","MDMA "," 90 mg","Mushroom","
Spain","304",2013
"2871","MDMA "," 120 mg","Fantasma","
Spain","248",2013
"2872","MDMA "," 72 mg","Mushroom","
Spain","282",2013
"2873","MDMA "," 92 mg","Bola De Billar 8","
Spain","310",2013
"2874","mCPP "," ---","Mitsubitshi","
Spain","266",2013
"2874","Metoclopramide "," ---","Mitsubitshi","
Spain","266",2013
"2875","mCPP "," ---","Mitsubitshi","
Spain","-",2013
"2875","Metoclopramide "," ---","Mitsubitshi","
Spain","-",2013
"2876","MDMA "," 133 mg","Omega","
Spain","205",2013
"2877","MDMA "," 40 mg","Triangle","
Spain","263",2013
"2878","Caffeine "," ---","Dolar","
Spain","380",2013
"2879","2C-E "," ---","777","
Spain","371",2013
"2880","mCPP "," ---","Shark","
Spain","-",2013
"2881","MDMA "," 165 mg","Squares","
Spain","391",2013
"2882","mCPP "," ---","Mitsubitshi","
Spain","-",2013
"2882","Metoclopramide "," ---","Mitsubitshi","
Spain","-",2013
"2883","MDMA "," 102 mg","Smile","
Spain","273",2013
"2884","4-MEC "," ---","White Pill (piece)","
Spain","-",2013
"2884","Caffeine "," ---","White Pill (piece)","
Spain","-",2013
"2884","Synthesis Byproducts "," ---","White Pill (piece)","
Spain","-",2013
"2885","Caffeine "," ---","Yellow Pill","
Spain","353",2013
"2886","Benzaldehyde "," ---","Question Mark","
Spain","370",2013
"2886","Caffeine "," ---","Question Mark","
Spain","370",2013
"2886","Pseudo/Ephedrine "," ---","Question Mark","
Spain","370",2013
"2886","TFMPP "," ---","Question Mark","
Spain","370",2013
"2887","Buflomedil "," ---","A (abbot)","
Spain","-",2013
"2888","MDMA "," 103 mg","Star","
Spain","390",2013
"2889","4-Fluoroamphetamine "," ---","No Logo","
Spain","317",2013
"2890","None Detected "," ---","Redbull","
Spain","248",2013
"2891","MDMA "," 90 mg","Granade","
Spain","291",2013
"2892","MDMA "," 102 mg","Smile","
Spain","252",2013
"2893","2C-E "," ---","Apple","
Spain","213",2013
"2894","MDMA "," ---","Smile","
Spain","280",2013
"2895","Acetaminophen "," ---","Smile","
Spain","195",2013
"2896","mCPP "," ---","Dolphin","
Spain","297",2013
"2896","MDMA "," ---","Dolphin","
Spain","297",2013
"2896","Metoclopramide "," ---","Dolphin","
Spain","297",2013
"2897","mCPP "," ---","Dolphin","
Spain","-",2013
"2897","Metoclopramide "," ---","Dolphin","
Spain","-",2013
"2898","None Detected "," ---","Heart","
Spain","203",2013
"2899","Caffeine "," ---","Heart","
Spain","318",2013
"2899","mCPP "," ---","Heart","
Spain","318",2013
"2900","None Detected "," ---","Rolex","
Spain","219",2013
"2901","None Detected "," ---","Unknown","
Spain","199",2013
"2902","MDMA "," 107 mg","Ghost","
Spain","244",2013
"2903","MDMA "," 105 mg","Mushroom","
Spain","286",2013
"2904","MDMA "," 127 mg","Apple","
Spain","263",2013
"2905","Unidentified "," ---","No Logo","
Spain","295",2013
"2906","MDMA "," 271 mg","Skull","
Spain","803",2013
"2907","MDMA "," 110 mg","Apple","
Spain","283",2013
"2908","MDMA "," 79 mg","Unknown","
Spain","165",2013
"2909","MDMA "," 113 mg","Ghost","
Spain","246",2013
"2910","MDMA "," ---","Love","
Spain","-",2013
"2854","MDMA "," 1","White Question Mark","Detroit, MI","322",2013
"2852","Methamphetamine "," 2","White ICE","San Francisco, CA","329",2013
"2852","Caffeine "," 1","White ICE","San Francisco, CA","329",2013
"2851","MDMA "," 1","Yellow Mario Star","Seattle, WA","243",2013
"2847","Methylone "," 1","Molly","Portsmouth, NH","241",2013
"2846","Methylone "," 1","Louis Vuitton","Los Angeles, CA","282",2013
"2846","Caffeine "," ---","Louis Vuitton","Los Angeles, CA","282",2013
"2845","None Detected "," 0","Yellow-Green Capsule","Nelson, BC, 
Canada","-",2013
"2844","MDMA "," 1","Mortal Kombat 1","Glasgow, 
Scotland","323",2013
"2843","MDMA "," 1","Mortal Kombat 2","Lanarkshire, 
Scotland","379",2013
"2842","MDMA "," 1","MMM","
Germany","400",2013
"2841","Methamphetamine "," 1","White Powder","San Francisco, CA","400",2013
"2841","MDMA "," ---","White Powder","San Francisco, CA","400",2013
"2840","MDMA "," 1","White Puma","San Francisco, CA","304",2013
"2839","MDMA "," 1","Blue Monster","San Francisco, CA","307",2013
"2838","Methylone "," 1","Sample D","Seattle, WA","400",2013
"2835","Cocaine "," 2","Powder Jonny","Miami Beach, FL","455",2013
"2835","Diltiazem "," 1","Powder Jonny","Miami Beach, FL","455",2013
"2834","MDMA "," 1","Red Doraemon","San Francisco, CA","258",2013
"2831","MDMA "," 1","Purple Lamborghini","Seattle, WA","327",2013
"2827","Palmitic Acid "," 8","Plain Tablet","Everett, PA","353",2013
"2827","Unidentified "," 4","Plain Tablet","Everett, PA","353",2013
"2827","Unidentified "," 4","Plain Tablet","Everett, PA","353",2013
"2827","Stearic Acid "," 2","Plain Tablet","Everett, PA","353",2013
"2827","Unidentified "," 1","Plain Tablet","Everett, PA","353",2013
"2825","TFMPP "," 7","Angry Bird Pig","Las Vegas, NV","243",2013
"2825","Caffeine "," 1","Angry Bird Pig","Las Vegas, NV","243",2013
"2823","MDMA "," 6","Green Rolex","Dublin, 
Ireland","303",2013
"2823","Caffeine "," 1","Green Rolex","Dublin, 
Ireland","303",2013
"2823","PMMA "," 1","Green Rolex","Dublin, 
Ireland","303",2013
"2824","MDMA "," 7","Moon Rocks","Las Vegas, NV","166",2013
"2824","1-(3,4-methylenedioxyphenyl)-2-propanol "," 1","Moon Rocks","Las Vegas, NV","166",2013
"2822","MDMA "," 14","Blue Pacman Ghost","Los Angeles, CA","273",2013
"2822","Caffeine "," 1","Blue Pacman Ghost","Los Angeles, CA","273",2013
"2821","TFMPP "," 1","Pink Gucci","Las Vegas, NV","290",2013
"2821","Caffeine "," trace","Pink Gucci","Las Vegas, NV","290",2013
"2820","Methamphetamine "," 2","Micke Mouse","Las Vegas, NV","239",2013
"2820","MDMA "," 1","Micke Mouse","Las Vegas, NV","239",2013
"2819","TFMPP "," 8","Capsule","Las Vegas, NV","166",2013
"2819","1-(2-fluorophenyl)piperazine "," 1","Capsule","Las Vegas, NV","166",2013
"2819","Dibenzylpiperazine "," 1","Capsule","Las Vegas, NV","166",2013
"2818","TFMPP "," 6","Fleur","Vernon, BC, 
Canada","291",2013
"2818","BZP "," 1","Fleur","Vernon, BC, 
Canada","291",2013
"2817","MDMA "," 1","Capsule","New York, NY","151",2013
"2816","2-Methylethcathinone "," 1","Capsule","San Jose, CA","285",2013
"2815","None Detected  ","","Speckled Pink","New York, NY","405",2013
"2814","MDMA "," 1","Stampede Bliss","Calgary, AB, 
Canada","334",2013
"2813","MDMA "," 1","Speckled Tablet","Louisville, KY","325",2013
"2810","MDMA Methylene homolog "," 1","Unknown Capsule","Calgary, AB, 
Canada","135",2013
"2810","Methamphetamine "," 1","Unknown Capsule","Calgary, AB, 
Canada","135",2013
"2809","MDMA "," 1","Green Batman","Melbourne, Victoria, 
Australia","318",2013
"2808","DXM "," 5","Pink Shark","Melbourne, Victoria, 
Australia","382",2013
"2808","Methiopropamine "," 1","Pink Shark","Melbourne, Victoria, 
Australia","382",2013
"2808","Caffeine "," ---","Pink Shark","Melbourne, Victoria, 
Australia","382",2013
"2807","None Detected "," 1","Molly","New York, NY","773",2013
"2804","MDMA "," 1","White Powder","Oslo, 
Norway","100",2013
"2802","Alprazolam "," 1","White Powder","
Canada","500",2013
"2800","MDMA "," 4","White Puma","San Francisco, CA","255",2013
"2800","Methamphetamine "," 1","White Puma","San Francisco, CA","255",2013
"2799","Caffeine "," 1.3","Blue Monkey","San Francisco, CA","274",2013
"2799","MDMA "," 1","Blue Monkey","San Francisco, CA","274",2013
"2797","Caffeine "," 2","Red Heart","Oakland, NJ","244",2013
"2797","TFMPP "," 1.5","Red Heart","Oakland, NJ","244",2013
"2797","Acetaminophen "," 1","Red Heart","Oakland, NJ","244",2013
"2797","BZP "," 1","Red Heart","Oakland, NJ","244",2013
"2797","Methamphetamine "," 1","Red Heart","Oakland, NJ","244",2013
"2796","PMA "," 1","Green Apple","
Ireland","274",2013
"2796","Caffeine "," trace","Green Apple","
Ireland","274",2013
"2795","Methylone "," 1","Cane Sugar","Minneapolis, MN","100",2013
"2794","Ethylone "," 1","Molly Epindorph","CO","300",2013
"2793","MDMA "," 1","Instagram Pink","Roanoke, VA","335",2013
"2792","4-MEC "," 1","Rocky Mountain Molly","Denver, CO","169",2013
"2790","Cocaine "," 1","Molly Capsule","Phoenix, AZ","100",2013
"2789","MDMA "," 1","Sr-Aidoneus","New York, NY","94",2013
"2787","Palmitic Acid "," 1","Capsule","Gilbert, AZ","143",2013
"2787","Stearic Acid "," 1","Capsule","Gilbert, AZ","143",2013
"2786","MDMA "," 1","Cho Capsule","Portland, OR","196",2013
"2785","MDA "," 1","Molly Capsule","Philadelphia, PA","213",2013
"2783","MDMA "," 1","Capsule Wayton","Salt Lake City, UT","120",2013
"2782","MDMA "," 1","Unknown Capsule","Gainesville, FL","180",2013
"2781","MDMA "," 1","White Question Mark","San Diego, CA","353",2013
"2780","MDA "," 9","Brown 3D Heart","Melbourne, Victoria, 
Australia","250",2013
"2780","Caffeine "," 1","Brown 3D Heart","Melbourne, Victoria, 
Australia","250",2013
"2779","None Detected "," 1","White Tablet","Richmond, VA","78",2013
"2778","Methylone "," 1","Molly","New York, NY","500",2013
"2777","Methylone "," 1","Molly","Somerset, NJ","500",2013
"2776","Methylone "," 1","Molly","New York, NY","500",2013
"2773","Methylone "," 1","Powder","Los Angeles, CA","50",2013
"2770","MDMA "," 1","Capsule","New York, NY","162",2013
"2768","MDMA "," 1","Red Tablet","Phoenix, AZ","389",2013
"2767","MDMA "," 1","Plain White Tablet","Miami, FL","94",2013
"2766","MDMA "," 1","After Hour","
Germany","200",2013
"2765","MDMA "," 12","Blue Dollar","Pomona, CA","297",2013
"2765","Caffeine "," 1","Blue Dollar","Pomona, CA","297",2013
"2764","MDMA "," 1","Brown Powder Capsule","Vancouver, BC, 
Canada","207",2013
"2764","Caffeine "," ---","Brown Powder Capsule","Vancouver, BC, 
Canada","207",2013
"2763","MDMA "," 1","Small Yellow Rockstar","Glasgow, 
Scotland","203",2013
"2762","MDMA "," 5","Mix Capsule","San Antonio, TX","115",2013
"2762","Caffeine "," 1","Mix Capsule","San Antonio, TX","115",2013
"2760","Caffeine "," 7","Blue Circles","Madison, WI","343",2013
"2760","Methamphetamine "," 4","Blue Circles","Madison, WI","343",2013
"2760","MDMA "," 2","Blue Circles","Madison, WI","343",2013
"2760","MDMA Methylene homolog "," 2","Blue Circles","Madison, WI","343",2013
"2760","Benzocaine "," 1","Blue Circles","Madison, WI","343",2013
"2759","TFMPP "," 7","Smile / C","Unknown, Unknown","276",2013
"2759","Diphenhydramine "," 4","Smile / C","Unknown, Unknown","276",2013
"2759","Caffeine "," 3","Smile / C","Unknown, Unknown","276",2013
"2759","BZP "," 1","Smile / C","Unknown, Unknown","276",2013
"2757","Methylone "," 1","Molly","Mulberry, AR","200",2013
"2756","MDMA "," 1","Small Yellow Rockstar","Lanarkshire, 
Scotland","216",2013
"2755","MDMA "," 1","Yellow Rockstar","Lanarkshire, 
Scotland","216",2013
"2754","TFMPP "," 3","Yellow Monkey","Laguna Beach, CA","260",2013
"2754","MDMA Methylene homolog "," 2.5","Yellow Monkey","Laguna Beach, CA","260",2013
"2754","BZP "," 2","Yellow Monkey","Laguna Beach, CA","260",2013
"2754","Caffeine "," 1","Yellow Monkey","Laguna Beach, CA","260",2013
"2753","MDMA "," 2","Euro","Phoenix, AZ","360",2013
"2753","Caffeine "," 1","Euro","Phoenix, AZ","360",2013
"2752","Atomoxetine "," 1","Capsule","Washington, DC","248",2013
"2749","MDMA "," 1","Yellow Rockstar","
Scotland","231",2013
"2748","Methylone "," 1","Capsule","Edmonton, AB, 
Canada","260",2013
"2747","MDMA "," 1","Decibel","NA","465",2013
"2746","MDMA "," 2.5","m80","Los Angeles, CA","59",2013
"2746","Caffeine "," 1","m80","Los Angeles, CA","59",2013
"2746","Methylsulfonylmethane "," ---","m80","Los Angeles, CA","59",2013
"2745","MDMA "," 2.5","Android","Los Angeles, CA","304",2013
"2745","Caffeine "," 1","Android","Los Angeles, CA","304",2013
"2745","Methylsulfonylmethane "," ---","Android","Los Angeles, CA","304",2013
"2744","MDMA "," 8","Gray Red Capsule","San Francisco, CA","82",2013
"2744","Methylsulfonylmethane "," 1","Gray Red Capsule","San Francisco, CA","82",2013
"2742","MDMA "," 1","Capsule SR-Hank","New York, NY","129",2013
"2740","MDMA "," 6","Green Android","San Diego, CA","200",2013
"2740","Caffeine "," 1","Green Android","San Diego, CA","200",2013
"2739","Methamphetamine "," 1","Moon Rock","San Francisco, CA","200",2013
"2738","MDMA "," 1","Green Bull","Little Rock, AR","226",2013
"2736","4-Methylmethcathinone "," 1","Capsule Powder","Melbourne, Victoria, 
Australia","168",2013
"2735","MDMA "," 1","Solar Molly","Toronto, ON, 
Canada","132",2013
"2733","TFMPP "," 7","FFF","Montreal, Quebec, 
Canada","423",2013
"2733","BZP "," 1","FFF","Montreal, Quebec, 
Canada","423",2013
"2732","Methiopropamine "," 1","MDAI","
United Kingdom","100",2013
"2732","Phenethylamine "," 1","MDAI","
United Kingdom","100",2013
"2731","1-(3,4-methylenedioxyphenyl)-2-propanol "," 4","Capsule with Brown Powder","New York, NY","172",2013
"2731","MDMA "," 1","Capsule with Brown Powder","New York, NY","172",2013
"2730","Methamphetamine "," 1","Green Tablet","San Francisco, CA","230",2013
"2729","4-Acetoxy-DMT "," 7","Mushroom X","Raleigh, NC","270",2013
"2729","TFMPP "," 1","Mushroom X","Raleigh, NC","270",2013
"2728","MDMA "," 1","Brown Chunk in Capsule","Austin, TX","151",2013
"2727","Methylone "," 1","Capsule","New York, NY","146",2013
"2726","MBZP "," 1","DANCE, Defqon","England, 
United Kingdom","281",2013
"2726","TFMPP "," 1","DANCE, Defqon","England, 
United Kingdom","281",2013
"2725","MDMA "," 1","Milk Molly","Calgary, AB, 
Canada","73",2013
"2725","Phthalates "," 1","Milk Molly","Calgary, AB, 
Canada","73",2013
"2724","MDMA "," 1","Calvin Klein","Vancouver, BC, 
Canada","265",2013
"2723","MDMA "," 1","Molly","Salt Lake City, UT","300",2013
"2723","Methylsulfonylmethane "," trace","Molly","Salt Lake City, UT","300",2013
"2722","4-Fluoroamphetamine "," 1","Capsule","Miami, FL","340",2013
"2722","Methylone "," 1","Capsule","Miami, FL","340",2013
"2721","MDMA "," 4","Star of David","Brisbane, Queensland, 
Australia","249",2013
"2721","Caffeine "," 1","Star of David","Brisbane, Queensland, 
Australia","249",2013
"2721","DXM "," trace","Star of David","Brisbane, Queensland, 
Australia","249",2013
"2720","MDMA "," 6","Capsule","Santa Rosa, CA","110",2013
"2720","MDMA Methylene homolog "," 4","Capsule","Santa Rosa, CA","110",2013
"2720","Methylsulfonylmethane "," 1","Capsule","Santa Rosa, CA","110",2013
"2720","Cocaine "," trace","Capsule","Santa Rosa, CA","110",2013
"2719","MDMA "," 9","Capsule","Santa Rosa, CA","115",2013
"2719","2,2,3,4-tetramethyl-5-(3,4-methylenedioxy)phenyloxazolidine "," 6","Capsule","Santa Rosa, CA","115",2013
"2719","3,4-methylenedioxy-N-methylbenzylamine "," 2","Capsule","Santa Rosa, CA","115",2013
"2719","Methylsulfonylmethane "," 1","Capsule","Santa Rosa, CA","115",2013
"2718","MDMA "," 4","Blue LV","Hanover, NH","342",2013
"2718","MDP2P "," 1","Blue LV","Hanover, NH","342",2013
"2715","alpha-PVP "," 1","Red Tablet","New York, NY","400",2013
"2714","Benzocaine "," 1","Triangle","Fort Myers, FL","230",2013
"2714","Desmethylprodine "," 1","Triangle","Fort Myers, FL","230",2013
"2714","Ethylone "," 1","Triangle","Fort Myers, FL","230",2013
"2713","MDMA "," 6","Molly Capsule","San Francisco, CA","82",2013
"2713","Methylsulfonylmethane "," 1","Molly Capsule","San Francisco, CA","82",2013
"2713","Caffeine "," 0.5","Molly Capsule","San Francisco, CA","82",2013
"2712","MDMA "," 1","Unknown","Detroit, MI","50",2013
"2711","TFMPP "," 6","Red Rhino","Los Angeles, CA","301",2013
"2711","Dibenzylpiperazine "," 4","Red Rhino","Los Angeles, CA","301",2013
"2711","Caffeine "," 2","Red Rhino","Los Angeles, CA","301",2013
"2711","BZP "," 1","Red Rhino","Los Angeles, CA","301",2013
"2710","TFMPP "," 1.25","Green Peace","Los Angeles, CA","288",2013
"2710","Dibenzylpiperazine "," 1","Green Peace","Los Angeles, CA","288",2013
"2709","Dibenzylpiperazine "," 1","Green Monster","Halifax, Nova Scotia, 
Canada","272",2013
"2709","TFMPP "," 1","Green Monster","Halifax, Nova Scotia, 
Canada","272",2013
"3350","MDMA "," 1","Pink-Purple Battery","Miami, FL","82",2014
"3349","MDA "," 2","Tan Rolex","Seattle, WA","260",2014
"3349","Caffeine "," 1","Tan Rolex","Seattle, WA","260",2014
"3346","Ethylone "," 1","Ecstasy Capsule","Indianapolis, IN","253",2014
"3345","MDMA "," 1","Molly Capsule","New York, NY","548",2014
"3345","Ketamine "," trace","Molly Capsule","New York, NY","548",2014
"3343","MDPBP "," 1","Dark Star","Phoenix, AZ","313",2014
"3336","MDMA "," 10","Blue Superman","Arcadia, CA","323",2014
"3336","Caffeine "," 1","Blue Superman","Arcadia, CA","323",2014
"3338","MDMA "," 1","White Capsule","San Francisco, CA","124",2014
"3339","Ethylone "," 1","Molly Capsule","Detroit, MI","126",2014
"3331","Caffeine "," 4","Unknown Capsule","Spring Valley, NY","380",2014
"3331","Palmitic Acid "," 2","Unknown Capsule","Spring Valley, NY","380",2014
"3331","Stearic Acid "," 2","Unknown Capsule","Spring Valley, NY","380",2014
"3331","MDA "," 1","Unknown Capsule","Spring Valley, NY","380",2014
"3330","MDA "," 2","Lightning Bolt","Los Angeles, CA","304",2014
"3330","Caffeine "," 1","Lightning Bolt","Los Angeles, CA","304",2014
"3329","Methamphetamine "," 1","Capsule Time Release Molly","Las Vegas, NV","146",2014
"3328","Methylphenidate "," 1","Ritalin CIBA AB","AR","138",2014
"3327","Unidentified "," 1","White Dragon","Miami, FL","308",2014
"3326","MDMA "," 1","Blue Ghost","Online","258",2014
"3325","Ethylone "," 1","Molly Capsule","Walnut Creek, CA","197",2014
"3324","MDMA "," 1","Unknown MDMA Capsule","Antwerpen, 
Belgium","162",2014
"3324","Cocaine "," trace","Unknown MDMA Capsule","Antwerpen, 
Belgium","162",2014
"3323","MDMA "," 1","Unknown Capsule","Amsterdam, 
Netherlands","193",2014
"3322","MDMA "," 1","White Capsule MDMA","Towson, MD","253",2014
"3313","MDMA "," 1","MDMA Capsule","New York, NY","153",2014
"3314","MDMA "," 1","Brown Sugar Capsule","Orange County, CA","82",2014
"3316","MDMA "," 1","Pink Superman","Palm Springs, CA","273",2014
"3317","MDMA "," 1","Red Grey Capsule","Santa Ana, CA","190",2014
"3318","Ethylone "," 1","White Capsule Ecstaasy","San Diego, CA","202",2014
"3319","MDMA "," 1","Red Nintendo","Online","363",2014
"3320","MDA "," 1","Unknown Capsule","Denver, CO","160",2014
"3321","MDA "," 4","Ecstasy Capsule","San Francisco, CA","106",2014
"3321","Methamphetamine "," 1","Ecstasy Capsule","San Francisco, CA","106",2014
"3312","Methamphetamine "," 13","Blue Star","Boston, MA","241",2014
"3312","Acetaminophen "," 1","Blue Star","Boston, MA","241",2014
"3312","MDMA "," 1","Blue Star","Boston, MA","241",2014
"3311","MDMA "," 1","Molly Capsule","Dallas, TX","475",2014
"3308","MDMA "," 1","Ecstasy Capsule","San Francisco, CA","107",2014
"3307","MDMA "," 1","Blue Bugatti","San Francisco, CA","337",2014
"3306","MDMA "," 1","Molly Capsule","Newark, DE","165",2014
"3304","MDMA "," 1","Purple Battery","Los Angeles, CA","332",2014
"3303","MDMA "," 1","White Domino","Los Angeles, CA","449",2014
"3300","MDMA "," 9","Purple Crown","Las Vegas, NV","303",2014
"3300","Caffeine "," 1","Purple Crown","Las Vegas, NV","303",2014
"3299","MDMA "," 1","Blue Warner Brothers","Las Vegas, NV","390",2014
"3298","MDPV "," 1","Molly Powder","Stanford, CT","500",2014
